名称,﻿代码,﻿当前价格,﻿昨收,﻿今开,﻿成交量/手,﻿外盘,﻿内盘,﻿买一价,﻿买一量/手,﻿买二价,﻿买二量/手,﻿买三价,﻿买三量/手,﻿买四价,﻿买四量/手,﻿买五价,﻿买五量/手,﻿卖一价,﻿卖一量/手,﻿卖二价,﻿卖二量/手,﻿卖三价,﻿卖三量/手,﻿卖四价,﻿卖四量/手,﻿卖五价,﻿卖五量/手,﻿最近逐笔成交,﻿时间,﻿涨跌,﻿涨跌幅,﻿最高,﻿最低,﻿价格,﻿成交量/手,﻿成交额/万,﻿换手率,﻿市盈率,﻿振幅,﻿流通市值,﻿总市值,﻿市净率,﻿涨停价,﻿跌停价,﻿买盘大单,﻿买盘小单,﻿卖盘大单,﻿卖盘小单
0,sz399005,6623.51,6856.56,6877.07,14329695.0,7164848.0,7164848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20150826104416,-233.05,-3.4,6924.17,6586.62,6612.29,14329695.0,2201261.0,0.0,0.0,4.92,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
0,sz399005,6628.48,6856.56,6877.07,14352794.0,7176397.0,7176397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20150826104429,-228.08,-3.33,6924.17,6586.62,6612.29,14352794.0,2205004.0,0.0,0.0,4.92,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
0,sz399005,6631.78,6856.56,6877.07,14367023.0,7183512.0,7183512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20150826104434,-224.78,-3.28,6924.17,6586.62,6612.29,14367023.0,2207215.0,0.0,0.0,4.92,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
0,sz399005,6634.3,6856.56,6877.07,14388730.0,7194365.0,7194365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20150826104440,-222.26,-3.24,6924.17,6586.62,6612.29,14388730.0,2210319.0,0.0,0.0,4.92,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
0,sz399005,6635.79,6856.56,6877.07,14396340.0,7198170.0,7198170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20150826104447,-220.77,-3.22,6924.17,6586.62,6612.29,14396340.0,2211542.0,0.0,0.0,4.92,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
0,sz399005,6636.12,6856.56,6877.07,14401583.0,7200792.0,7200792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20150826104450,-220.44,-3.21,6924.17,6586.62,6612.29,14401583.0,2212320.0,0.0,0.0,4.92,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
0,sz399005,6637.73,6856.56,6877.07,14415917.0,7207958.0,7207958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20150826104456,-218.83,-3.19,6924.17,6586.62,6612.29,14415917.0,2214477.0,0.0,0.0,4.92,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
0,sz399005,6641.26,6856.56,6877.07,14424507.0,7212254.0,7212254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20150826104459,-215.3,-3.14,6924.17,6586.62,6612.29,14424507.0,2215746.0,0.0,0.0,4.92,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
0,sz399005,6641.32,6856.56,6877.07,14430944.0,7215472.0,7215472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20150826104502,-215.24,-3.14,6924.17,6586.62,6612.29,14430944.0,2216690.0,0.0,0.0,4.92,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
0,sz399005,6643.11,6856.56,6877.07,14439084.0,7219542.0,7219542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20150826104507,-213.45,-3.11,6924.17,6586.62,6641.32,14439084.0,2218070.0,0.0,0.0,4.92,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
